,video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,search_term,year,File Name,Content
127,7358790904150445358,2024-04-17T07:07:33,350.0,US,,26.0,1.0,1.0,1749.0,Apr 16 -Zelenskyy Nightly Address -Wartime President Volodymyr Zelenskyy provides a daily update on Russia-Ukraine War,False,,astornews,astornews,,,,,,False,"Zelensky, Volodymyr",2022,@astornews_video_7358790904150445358.txt," День, перше була допов'ять сирського і у мірло. Наша фронтова ситуація, наші захистній дії, завдання очевидно, максимально стримувати російські штурми та відбувати кожен удар окупанта. Друге була допов'ять керівників спеціальних служб. Закримав голови СБУ і про обеспечення від внутрішних загроз, звичайно, про дії наших спецслужбовців у захисті України від укупанта. Зараз можна було побачити, що український спеціальний служб віддістно ефективні у знищені вора. Я хочу сьогодні особливо відзначити результати воїнів центру спеціальних операцій А, служба безпеки України. Вони ефективно знищують російські зерка, а також відзначу співробітників 13 управління військової контролівки СБУ, які роблять все, щоб знищити російську здатність треризувати Україну. Знищують російські радиолокатіні станції, які зокрема працювали для російської авіації та бамбардувань коровнами авіабомбок. Знищимо абсолютно все, щоб є по Україні. І я дякую кождому нашому воюну служба безпеки України, усім спеціальним службом та підрозілом, які роблять все для захисту нашої держави людей. Третье, провід підготовчу на раду секретаре РНБУ, збУ, Мінцифра, офіс, зараз ватуються на розгляд РНБУ питання, що до загроз безпеки нашої держави нашого суспільства через поширення онлайн казину та неконтралювання з цієї сфери. Всі можливості у цій сфери маніплювати людьми та шкодити інтересом суспільства мають бути і будуть заблоковані. Пожливо, що воні сказати і про автора відповідної питції, що до обмежня онлайн казину з якої почалась дискус'я зараз. Це був український воін, молодший сержан Павло, Петриченко, воін, 59, окремою мати піходної брегади. Вчора він завінов бую, миспів чоті орудним та близьким. Усьім друзям Павла. Життя всієї нашої України складається і життів, і пранин, волі та з допутки на таких наших хлопців віддівчат. Багато хто не уявляв і не уявляє Україну без своїх властах дій на її захист, на її розвиток, на її зиміцнення. Всі ми маємо пам'ятати, що Україна – це люди, які небайдуже, дійсно небайдуже, що буде з України. Мо маємо завжди пам'ятати можну таку людину, завжди підтримувати кожну таку людину, і все робити зараз, щоб наша держава вистуєла проти окупанта і захистила свій народ та своїю землю, свою незалежність. Я впевнений, так і буде. І ще однємо, працюємо, що дня в жодної перерви заради більше в наших можливості у свійці, у наших відносних спартнерами. Протюємо заради того, щоб отримати більше, реальну і допомоги, заради того, щоб досягти спражньої рівності у захисті від терору, коли і для нас тут в Україні, в Європі, і в інших частинах світу діятимуть, однакові дійсно рівні права. Коли ми стекаємося з однаковими, проявими терору, однаковими, ударими ракет і дроні. За ці два дні ми вже очували лошанні чули, про різні конфлікті тут, в Європі і на близькому сході, різні рівні загроз, різни повітрений простір, хоча однакові шахеди та балістика. Про різні загрози скалаться, але хіба життя людські різні, хіба різна їдність у людей. Однаково кожна життя ми цінуємо повинні цінула, повинні захищати на одному рівні, від терору. Україна зробить запит на скликання засідання ради України нато, що дозахисту неба по стачання ППУ відповідних систем і ракет. Активно працюємо зараз, щоб зробити результативним перших лобальний саміт миру, у червня. Ми дякуюмо усім лідрам та державам, які за цей тиждень висловили свою готовність, взяти участь у самітівший цай. Я хочу окремо подяковати зараз у силі Олова, пана Кансларані Метчини, залідерства та відповідну міжнародно-комунікаці. Засивнали, які ми почули спікину. Китай дійсно може допомогти, відновити справедливим мир для України, стабільність у міжнародних відносно. Саміт у Швейцарії дає реальний шанс у сім нам, щоб статуту он його цілі та принципи дійсно запротивало. Я дякую усім, хто допомогає, дякую кожному і кожні, хто захищає нашу державу, наших людей та звичайно, однаково для всіх народів справедливість. І хай буде вічну ню та світлую пам'ять у всіх українців, які віддали своє життя за Ради України. Слава Україні."
128,7358790904150445358,2024-04-17T07:07:33,350.0,US,,26.0,1.0,1.0,1749.0,Apr 16 -Zelenskyy Nightly Address -Wartime President Volodymyr Zelenskyy provides a daily update on Russia-Ukraine War,False,,astornews,astornews,,,,,,False,"Zelensky, Volodymyr",2022,@astornews_video_7358790904150445358.txt," День, перше була допов'ять сирського і у мірло. Наша фронтова ситуація, наші захистній дії, завдання очевидно, максимально стримувати російські штурми та відбувати кожен удар окупанта. Друге була допов'ять керівників спеціальних служб. Закримав голови СБУ і про обеспечення від внутрішних загроз, звичайно, про дії наших спецслужбовців у захисті України від укупанта. Зараз можна було побачити, що український спеціальний служб віддістно ефективні у знищені вора. Я хочу сьогодні особливо відзначити результати воїнів центру спеціальних операцій А, служба безпеки України. Вони ефективно знищують російські зерка, а також відзначу співробітників 13 управління військової контролівки СБУ, які роблять все, щоб знищити російську здатність треризувати Україну. Знищують російські радиолокатіні станції, які зокрема працювали для російської авіації та бамбардувань коровнами авіабомбок. Знищимо абсолютно все, щоб є по Україні. І я дякую кождому нашому воюну служба безпеки України, усім спеціальним службом та підрозілом, які роблять все для захисту нашої держави людей. Третье, провід підготовчу на раду секретаре РНБУ, збУ, Мінцифра, офіс, зараз ватуються на розгляд РНБУ питання, що до загроз безпеки нашої держави нашого суспільства через поширення онлайн казину та неконтралювання з цієї сфери. Всі можливості у цій сфери маніплювати людьми та шкодити інтересом суспільства мають бути і будуть заблоковані. Пожливо, що воні сказати і про автора відповідної питції, що до обмежня онлайн казину з якої почалась дискус'я зараз. Це був український воін, молодший сержан Павло, Петриченко, воін, 59, окремою мати піходної брегади. Вчора він завінов бую, миспів чоті орудним та близьким. Усьім друзям Павла. Життя всієї нашої України складається і життів, і пранин, волі та з допутки на таких наших хлопців віддівчат. Багато хто не уявляв і не уявляє Україну без своїх властах дій на її захист, на її розвиток, на її зиміцнення. Всі ми маємо пам'ятати, що Україна – це люди, які небайдуже, дійсно небайдуже, що буде з України. Мо маємо завжди пам'ятати можну таку людину, завжди підтримувати кожну таку людину, і все робити зараз, щоб наша держава вистуєла проти окупанта і захистила свій народ та своїю землю, свою незалежність. Я впевнений, так і буде. І ще однємо, працюємо, що дня в жодної перерви заради більше в наших можливості у свійці, у наших відносних спартнерами. Протюємо заради того, щоб отримати більше, реальну і допомоги, заради того, щоб досягти спражньої рівності у захисті від терору, коли і для нас тут в Україні, в Європі, і в інших частинах світу діятимуть, однакові дійсно рівні права. Коли ми стекаємося з однаковими, проявими терору, однаковими, ударими ракет і дроні. За ці два дні ми вже очували лошанні чули, про різні конфлікті тут, в Європі і на близькому сході, різні рівні загроз, різни повітрений простір, хоча однакові шахеди та балістика. Про різні загрози скалаться, але хіба життя людські різні, хіба різна їдність у людей. Однаково кожна життя ми цінуємо повинні цінула, повинні захищати на одному рівні, від терору. Україна зробить запит на скликання засідання ради України нато, що дозахисту неба по стачання ППУ відповідних систем і ракет. Активно працюємо зараз, щоб зробити результативним перших лобальний саміт миру, у червня. Ми дякуюмо усім лідрам та державам, які за цей тиждень висловили свою готовність, взяти участь у самітівший цай. Я хочу окремо подяковати зараз у силі Олова, пана Кансларані Метчини, залідерства та відповідну міжнародно-комунікаці. Засивнали, які ми почули спікину. Китай дійсно може допомогти, відновити справедливим мир для України, стабільність у міжнародних відносно. Саміт у Швейцарії дає реальний шанс у сім нам, щоб статуту он його цілі та принципи дійсно запротивало. Я дякую усім, хто допомогає, дякую кожному і кожні, хто захищає нашу державу, наших людей та звичайно, однаково для всіх народів справедливість. І хай буде вічну ню та світлую пам'ять у всіх українців, які віддали своє життя за Ради України. Слава Україні."
129,7359014099818286341,2024-04-17T21:33:13,44.0,CA,,200.0,10.0,116.0,8039.0,"Mr. Zelensky revealed the reason for his ""incredulity"" in the face of Russian missiles, sadly watching his allies protect Israel #foryoupage #tintuc #news #24hours #viral #trending #hotnews #hot #foryou",False,,phamjacky8,Hot news cnd,,,,,,False,"Zelensky, Volodymyr",2022,@phamjacky8_video_7359014099818286341.txt," Ukrainian President Vladimir Zelensky has announced that Kiev has run out of missiles, making it impossible to protect the Tri-Pilla-Thurmal Power Plant from a Russian attack. The President also emphasized that Chasiv Yar could become a starting point for Russia to attack Ukraine's stronghold in Donetsk. Thus, after the attack on the TPP Tri-Pilla Factory in Kiev oblast, Ukraine lost all defense capabilities due to running out of missiles to deal with Russia's attack. Zelensky also expressed disappointment that the U.S. and its allies strongly support Israel while support for Ukraine is still limited. He emphasized the importance of solidarity in protecting national sovereignty and security."
130,7359014099818286341,2024-04-17T21:33:13,44.0,CA,,200.0,10.0,116.0,8039.0,"Mr. Zelensky revealed the reason for his ""incredulity"" in the face of Russian missiles, sadly watching his allies protect Israel #foryoupage #tintuc #news #24hours #viral #trending #hotnews #hot #foryou",False,,phamjacky8,Hot news cnd,,,,,,False,"Zelensky, Volodymyr",2022,@phamjacky8_video_7359014099818286341.txt," Ukrainian President Vladimir Zelensky has announced that Kiev has run out of missiles, making it impossible to protect the Tri-Pilla-Thurmal Power Plant from a Russian attack. The President also emphasized that Chasiv Yar could become a starting point for Russia to attack Ukraine's stronghold in Donetsk. Thus, after the attack on the TPP Tri-Pilla Factory in Kiev oblast, Ukraine lost all defense capabilities due to running out of missiles to deal with Russia's attack. Zelensky also expressed disappointment that the U.S. and its allies strongly support Israel while support for Ukraine is still limited. He emphasized the importance of solidarity in protecting national sovereignty and security."
131,7359014099818286341,2024-04-17T21:33:13,44.0,CA,,200.0,10.0,116.0,8039.0,"Mr. Zelensky revealed the reason for his ""incredulity"" in the face of Russian missiles, sadly watching his allies protect Israel #foryoupage #tintuc #news #24hours #viral #trending #hotnews #hot #foryou",False,,phamjacky8,Hot news cnd,,,,,,False,"Zelensky, Volodymyr",2022,@phamjacky8_video_7359014099818286341.txt," Ukrainian President Vladimir Zelensky has announced that Kiev has run out of missiles, making it impossible to protect the Tri-Pilla-Thurmal Power Plant from a Russian attack. The President also emphasized that Chasiv Yar could become a starting point for Russia to attack Ukraine's stronghold in Donetsk. Thus, after the attack on the TPP Tri-Pilla Factory in Kiev oblast, Ukraine lost all defense capabilities due to running out of missiles to deal with Russia's attack. Zelensky also expressed disappointment that the U.S. and its allies strongly support Israel while support for Ukraine is still limited. He emphasized the importance of solidarity in protecting national sovereignty and security."
132,7359014099818286341,2024-04-17T21:33:13,44.0,CA,,200.0,10.0,116.0,8039.0,"Mr. Zelensky revealed the reason for his ""incredulity"" in the face of Russian missiles, sadly watching his allies protect Israel #foryoupage #tintuc #news #24hours #viral #trending #hotnews #hot #foryou",False,,phamjacky8,Hot news cnd,,,,,,False,"Zelensky, Volodymyr",2022,@phamjacky8_video_7359014099818286341.txt," Ukrainian President Vladimir Zelensky has announced that Kiev has run out of missiles, making it impossible to protect the Tri-Pilla-Thurmal Power Plant from a Russian attack. The President also emphasized that Chasiv Yar could become a starting point for Russia to attack Ukraine's stronghold in Donetsk. Thus, after the attack on the TPP Tri-Pilla Factory in Kiev oblast, Ukraine lost all defense capabilities due to running out of missiles to deal with Russia's attack. Zelensky also expressed disappointment that the U.S. and its allies strongly support Israel while support for Ukraine is still limited. He emphasized the importance of solidarity in protecting national sovereignty and security."
133,7185616453301767430,2023-01-06T14:01:48,30.0,GB,,1243.0,489.0,119.0,83800.0,President Sexylensky part 855 😉 #volodymyrzelensky #beautiful #sexy #crush #ukrainepresident #handsome #zelensky #entertainment #guitar,False,,president.zexylensky,President Zexylensky,,,,,,False,"Zelensky, Volodymyr",2022,@president.zexylensky_video_7185616453301767430.txt," When you fall, whatever I do, it falls You're just love your eyes, whoa Okay, you can't attack me, but you're not really special But I want mine, I want mine If you take me home, come on, take me home I want mine, I want mine If you take a boy and close, come on, take him home Cause I like you so much, man, why you make it? I like you so much, man, why you make it? I like you so much, man, why you make it?"
134,7185616453301767430,2023-01-06T14:01:48,30.0,GB,,1243.0,489.0,119.0,83800.0,President Sexylensky part 855 😉 #volodymyrzelensky #beautiful #sexy #crush #ukrainepresident #handsome #zelensky #entertainment #guitar,False,,president.zexylensky,President Zexylensky,,,,,,False,"Zelensky, Volodymyr",2022,@president.zexylensky_video_7185616453301767430.txt," When you fall, whatever I do, it falls You're just love your eyes, whoa Okay, you can't attack me, but you're not really special But I want mine, I want mine If you take me home, come on, take me home I want mine, I want mine If you take a boy and close, come on, take him home Cause I like you so much, man, why you make it? I like you so much, man, why you make it? I like you so much, man, why you make it?"
135,7185616453301767430,2023-01-06T14:01:48,30.0,GB,,1243.0,489.0,119.0,83800.0,President Sexylensky part 855 😉 #volodymyrzelensky #beautiful #sexy #crush #ukrainepresident #handsome #zelensky #entertainment #guitar,False,,president.zexylensky,President Zexylensky,,,,,,False,"Zelensky, Volodymyr",2022,@president.zexylensky_video_7185616453301767430.txt," When you fall, whatever I do, it falls You're just love your eyes, whoa Okay, you can't attack me, but you're not really special But I want mine, I want mine If you take me home, come on, take me home I want mine, I want mine If you take a boy and close, come on, take him home Cause I like you so much, man, why you make it? I like you so much, man, why you make it? I like you so much, man, why you make it?"
136,7185616453301767430,2023-01-06T14:01:48,30.0,GB,,1243.0,489.0,119.0,83800.0,President Sexylensky part 855 😉 #volodymyrzelensky #beautiful #sexy #crush #ukrainepresident #handsome #zelensky #entertainment #guitar,False,,president.zexylensky,President Zexylensky,,,,,,False,"Zelensky, Volodymyr",2022,@president.zexylensky_video_7185616453301767430.txt," When you fall, whatever I do, it falls You're just love your eyes, whoa Okay, you can't attack me, but you're not really special But I want mine, I want mine If you take me home, come on, take me home I want mine, I want mine If you take a boy and close, come on, take him home Cause I like you so much, man, why you make it? I like you so much, man, why you make it? I like you so much, man, why you make it?"
137,7358803591966117152,2024-04-17T07:56:29,22.0,FR,,43.0,4.0,34.0,1436.0,#ukraine #russie ,False,,infosmondeentier,Infos monde entier,,,,,,False,"Zelensky, Volodymyr",2022,@infosmondeentier_video_7358803591966117152.txt," Ce n'est pas le premier ministre de l'Octobus, le président intérieur Volodymyros et l'excuser. L'armée écrénienne a un peu pêché et frappé, faute de moyens de défense à rien au fait de l'essuffement de la communauté toxiste en commun. Au moins très spéciste, au fait étudiant, plus que 60 blessés dans son livre frappé se mette-redire chermique et se rendit des leurs publics. Le président Volodymyros est sous métaire en cause des droits de doule-moussument de dette l'observie."
138,7358803591966117152,2024-04-17T07:56:29,22.0,FR,,43.0,4.0,34.0,1436.0,#ukraine #russie ,False,,infosmondeentier,Infos monde entier,,,,,,False,"Zelensky, Volodymyr",2022,@infosmondeentier_video_7358803591966117152.txt," Ce n'est pas le premier ministre de l'Octobus, le président intérieur Volodymyros et l'excuser. L'armée écrénienne a un peu pêché et frappé, faute de moyens de défense à rien au fait de l'essuffement de la communauté toxiste en commun. Au moins très spéciste, au fait étudiant, plus que 60 blessés dans son livre frappé se mette-redire chermique et se rendit des leurs publics. Le président Volodymyros est sous métaire en cause des droits de doule-moussument de dette l'observie."
139,7358803591966117152,2024-04-17T07:56:29,22.0,FR,,43.0,4.0,34.0,1436.0,#ukraine #russie ,False,,infosmondeentier,Infos monde entier,,,,,,False,"Zelensky, Volodymyr",2022,@infosmondeentier_video_7358803591966117152.txt," Ce n'est pas le premier ministre de l'Octobus, le président intérieur Volodymyros et l'excuser. L'armée écrénienne a un peu pêché et frappé, faute de moyens de défense à rien au fait de l'essuffement de la communauté toxiste en commun. Au moins très spéciste, au fait étudiant, plus que 60 blessés dans son livre frappé se mette-redire chermique et se rendit des leurs publics. Le président Volodymyros est sous métaire en cause des droits de doule-moussument de dette l'observie."
140,7358803591966117152,2024-04-17T07:56:29,22.0,FR,,43.0,4.0,34.0,1436.0,#ukraine #russie ,False,,infosmondeentier,Infos monde entier,,,,,,False,"Zelensky, Volodymyr",2022,@infosmondeentier_video_7358803591966117152.txt," Ce n'est pas le premier ministre de l'Octobus, le président intérieur Volodymyros et l'excuser. L'armée écrénienne a un peu pêché et frappé, faute de moyens de défense à rien au fait de l'essuffement de la communauté toxiste en commun. Au moins très spéciste, au fait étudiant, plus que 60 blessés dans son livre frappé se mette-redire chermique et se rendit des leurs publics. Le président Volodymyros est sous métaire en cause des droits de doule-moussument de dette l'observie."
141,7358501020068105515,2024-04-16T12:22:20,13.0,US,,227.0,2.0,0.0,1225.0,He’s so funny 🤍 vova. #onthisday #zelensky #volodymyrzelensky #,False,,zevova35,Sarah,,,,,,False,"Zelensky, Volodymyr",2022,@zevova35_video_7358501020068105515.txt," No, first of all, you said that I said that when I was young, yes, when I wouldn't mean it to an I'm still younger."
142,7358501020068105515,2024-04-16T12:22:20,13.0,US,,227.0,2.0,0.0,1225.0,He’s so funny 🤍 vova. #onthisday #zelensky #volodymyrzelensky #,False,,zevova35,Sarah,,,,,,False,"Zelensky, Volodymyr",2022,@zevova35_video_7358501020068105515.txt," No, first of all, you said that I said that when I was young, yes, when I wouldn't mean it to an I'm still younger."
143,7358501020068105515,2024-04-16T12:22:20,13.0,US,,227.0,2.0,0.0,1225.0,He’s so funny 🤍 vova. #onthisday #zelensky #volodymyrzelensky #,False,,zevova35,Sarah,,,,,,False,"Zelensky, Volodymyr",2022,@zevova35_video_7358501020068105515.txt," No, first of all, you said that I said that when I was young, yes, when I wouldn't mean it to an I'm still younger."
144,7358501020068105515,2024-04-16T12:22:20,13.0,US,,227.0,2.0,0.0,1225.0,He’s so funny 🤍 vova. #onthisday #zelensky #volodymyrzelensky #,False,,zevova35,Sarah,,,,,,False,"Zelensky, Volodymyr",2022,@zevova35_video_7358501020068105515.txt," No, first of all, you said that I said that when I was young, yes, when I wouldn't mean it to an I'm still younger."
145,7091489816298245418,2022-04-27T23:22:19,60.0,US,,546.0,249.0,43.0,11800.0,Reply to @amneehelen As you wish #zelenskyy #volodymyrzelenskyy #pianist,False,,theholliwould,Holli Would,,,,,,False,"Zelensky, Volodymyr",2022,@theholliwould_video_7091489816298245418.txt,来 走先你来9号还能遍近你仙人的齿哦啊一好
146,7091489816298245418,2022-04-27T23:22:19,60.0,US,,546.0,249.0,43.0,11800.0,Reply to @amneehelen As you wish #zelenskyy #volodymyrzelenskyy #pianist,False,,theholliwould,Holli Would,,,,,,False,"Zelensky, Volodymyr",2022,@theholliwould_video_7091489816298245418.txt,来 走先你来9号还能遍近你仙人的齿哦啊一好
147,7091489816298245418,2022-04-27T23:22:19,60.0,US,,546.0,249.0,43.0,11800.0,Reply to @amneehelen As you wish #zelenskyy #volodymyrzelenskyy #pianist,False,,theholliwould,Holli Would,,,,,,False,"Zelensky, Volodymyr",2022,@theholliwould_video_7091489816298245418.txt,来 走先你来9号还能遍近你仙人的齿哦啊一好
148,7091489816298245418,2022-04-27T23:22:19,60.0,US,,546.0,249.0,43.0,11800.0,Reply to @amneehelen As you wish #zelenskyy #volodymyrzelenskyy #pianist,False,,theholliwould,Holli Would,,,,,,False,"Zelensky, Volodymyr",2022,@theholliwould_video_7091489816298245418.txt,来 走先你来9号还能遍近你仙人的齿哦啊一好
149,7248280865845906715,2023-06-24T11:51:50,42.0,GB,,210300.0,11600.0,2765.0,4000000.0,What is the Wagner Group - and what’s going on in Russia?  #itvnews #russia #putin #wagner ,False,,itvnews,itvnews,,,,,,True,Wagner Group,2022,@itvnews_video_7248280865845906715.txt," What is the Wagner group and what's going on right now in Russia? The Wagner group is a mercenary force, basically a private army who've been around for some time. They were loyal to the Russian state until now. Its leader, this bloke, used to be close to Putin but not anymore. The group have been helping Russia fight in Ukraine, but now they've brought the fight right to Vladimir Putin. They've claimed a key Russian military headquarters and are moving closer to Moscow. The Russian president appeared on TV to call out the group from Newtiny. While it's unclear what might happen, some experts reckon the group could eventually overthrow Putin. No one really knows what it might mean for us in the UK and elsewhere, but the world's watching as things in Russia really ramp up."
150,7248280865845906715,2023-06-24T11:51:50,42.0,GB,,210300.0,11600.0,2765.0,4000000.0,What is the Wagner Group - and what’s going on in Russia?  #itvnews #russia #putin #wagner ,False,,itvnews,itvnews,,,,,,True,Wagner Group,2022,@itvnews_video_7248280865845906715.txt," What is the Wagner group and what's going on right now in Russia? The Wagner group is a mercenary force, basically a private army who've been around for some time. They were loyal to the Russian state until now. Its leader, this bloke, used to be close to Putin but not anymore. The group have been helping Russia fight in Ukraine, but now they've brought the fight right to Vladimir Putin. They've claimed a key Russian military headquarters and are moving closer to Moscow. The Russian president appeared on TV to call out the group from Newtiny. While it's unclear what might happen, some experts reckon the group could eventually overthrow Putin. No one really knows what it might mean for us in the UK and elsewhere, but the world's watching as things in Russia really ramp up."
151,7248280865845906715,2023-06-24T11:51:50,42.0,GB,,210300.0,11600.0,2765.0,4000000.0,What is the Wagner Group - and what’s going on in Russia?  #itvnews #russia #putin #wagner ,False,,itvnews,itvnews,,,,,,True,Wagner Group,2022,@itvnews_video_7248280865845906715.txt," What is the Wagner group and what's going on right now in Russia? The Wagner group is a mercenary force, basically a private army who've been around for some time. They were loyal to the Russian state until now. Its leader, this bloke, used to be close to Putin but not anymore. The group have been helping Russia fight in Ukraine, but now they've brought the fight right to Vladimir Putin. They've claimed a key Russian military headquarters and are moving closer to Moscow. The Russian president appeared on TV to call out the group from Newtiny. While it's unclear what might happen, some experts reckon the group could eventually overthrow Putin. No one really knows what it might mean for us in the UK and elsewhere, but the world's watching as things in Russia really ramp up."
152,7248280865845906715,2023-06-24T11:51:50,42.0,GB,,210300.0,11600.0,2765.0,4000000.0,What is the Wagner Group - and what’s going on in Russia?  #itvnews #russia #putin #wagner ,False,,itvnews,itvnews,,,,,,True,Wagner Group,2022,@itvnews_video_7248280865845906715.txt," What is the Wagner group and what's going on right now in Russia? The Wagner group is a mercenary force, basically a private army who've been around for some time. They were loyal to the Russian state until now. Its leader, this bloke, used to be close to Putin but not anymore. The group have been helping Russia fight in Ukraine, but now they've brought the fight right to Vladimir Putin. They've claimed a key Russian military headquarters and are moving closer to Moscow. The Russian president appeared on TV to call out the group from Newtiny. While it's unclear what might happen, some experts reckon the group could eventually overthrow Putin. No one really knows what it might mean for us in the UK and elsewhere, but the world's watching as things in Russia really ramp up."
153,7248280865845906715,2023-06-24T11:51:50,42.0,GB,,210300.0,11600.0,2765.0,4000000.0,What is the Wagner Group - and what’s going on in Russia?  #itvnews #russia #putin #wagner ,False,,itvnews,itvnews,,,,,,True,Wagner Group,2022,@itvnews_video_7248280865845906715.txt," What is the Wagner group and what's going on right now in Russia? The Wagner group is a mercenary force, basically a private army who've been around for some time. They were loyal to the Russian state until now. Its leader, this bloke, used to be close to Putin but not anymore. The group have been helping Russia fight in Ukraine, but now they've brought the fight right to Vladimir Putin. They've claimed a key Russian military headquarters and are moving closer to Moscow. The Russian president appeared on TV to call out the group from Newtiny. While it's unclear what might happen, some experts reckon the group could eventually overthrow Putin. No one really knows what it might mean for us in the UK and elsewhere, but the world's watching as things in Russia really ramp up."
154,7237034667495427333,2023-05-25T04:30:43,24.0,ID,"russia, Different Branches Of Military, red panda",47400.0,989.0,301.0,2400000.0,And some say that there is no point in armor #wagnergroup🐺🇷🇺  #wagnergroup🤙🏼  #military #fyp  #militaryworld #war #rusia🇷🇺 #ukraine🇺🇦 ,False,,militer.79,MıŁITER79,,,,,,False,Wagner Group,2022,@militer.79_video_7237034667495427333.txt, But we have to shake the toilet.
155,7237034667495427333,2023-05-25T04:30:43,24.0,ID,"russia, Different Branches Of Military, Red Panda",47400.0,989.0,301.0,2400000.0,And some say that there is no point in armor #wagnergroup🐺🇷🇺  #wagnergroup🤙🏼  #military #fyp  #militaryworld #war #rusia🇷🇺 #ukraine🇺🇦 ,False,,militer.79,MıŁITER79,,,,,,False,Wagner Group,2022,@militer.79_video_7237034667495427333.txt, But we have to shake the toilet.
156,7237034667495427333,2023-05-25T04:30:43,24.0,ID,"russia, Different Branches Of Military, Red Panda",47400.0,989.0,301.0,2400000.0,And some say that there is no point in armor #wagnergroup🐺🇷🇺  #wagnergroup🤙🏼  #military #fyp  #militaryworld #war #rusia🇷🇺 #ukraine🇺🇦 ,False,,militer.79,MıŁITER79,,,,,,False,Wagner Group,2022,@militer.79_video_7237034667495427333.txt, But we have to shake the toilet.
157,7237034667495427333,2023-05-25T04:30:43,24.0,ID,"russia, Different Branches Of Military, red panda",47400.0,989.0,301.0,2400000.0,And some say that there is no point in armor #wagnergroup🐺🇷🇺  #wagnergroup🤙🏼  #military #fyp  #militaryworld #war #rusia🇷🇺 #ukraine🇺🇦 ,False,,militer.79,MıŁITER79,,,,,,False,Wagner Group,2022,@militer.79_video_7237034667495427333.txt, But we have to shake the toilet.
158,7237034667495427333,2023-05-25T04:30:43,24.0,ID,"russia, Different Branches Of Military, Red Panda",47400.0,989.0,301.0,2400000.0,And some say that there is no point in armor #wagnergroup🐺🇷🇺  #wagnergroup🤙🏼  #military #fyp  #militaryworld #war #rusia🇷🇺 #ukraine🇺🇦 ,False,,militer.79,MıŁITER79,,,,,,False,Wagner Group,2022,@militer.79_video_7237034667495427333.txt, But we have to shake the toilet.
159,7267300997293149482,2023-08-14T17:59:38,248.0,US,"russian, von wagner, military coup in russia, delta, trevor wagner, Different Branches Of Military, special forces brother bullies, Us Army Performance In AGT",76900.0,3520.0,2988.0,1100000.0,,False,,alexhollings52,Alex Hollings,,,,,,False,Wagner Group,2022,@alexhollings52_video_7267300997293149482.txt," Let's talk about the time Wagner Group mercenaries attacked US Special Operations Forces, outnumbered and outgunned them, and then were hung out to drive by the Russian government after they lost the battle. On February 7th of 2018, a small detachment of around 40 US Special Operations troops, mostly hailing from Special Forces and Delta Force, were holed up in the Kanoco gas plant in Syria. Now that gas plant was on the Syrian Democratic Forces controlled side of the Euphrates River, and during the day Russian forces began massing about two miles away under the guise of a training exercise. But at just about 10.30 pm, they launched their assault behind a hail of artillery mortar and 125 millimeter tank fire. Now the Russian force was comprised of more than 500 Wagner Group mercenaries and Syrian soldiers, supported by two dozen or more armored vehicles, and at least 10, T-55 and T-72 tanks. On the other side, the American Special Operators were dug in, but they had no heavy weapons. They were armed only with small arms, including rifles and machine guns. About 20 miles away, they had a quick reaction force positioned with five more armored vehicles armed with 50 caliber machine guns, and a small group of Syrian Democratic Forces for support. Now at 10.30 pm, when the Russian forces launched their attack, they didn't start by advancing. They were happy just to bombard the area with artillery, tank and mortar fire. But that gave the quick reaction force an opportunity to get there. However, all of the Syrian Democratic Forces fled when they saw the level of fighting ahead of them. So by the time the QRF team arrived, it was made up of only five armored vehicles and 10 US Special Forces green berets. They quickly joined in on the fight, holding back the Russian offensive. After three hours of heavy fighting, the Wagner group forces had closed within just 300 meters of the American position, and the American Special Operators had literally nothing they could do to stop the advancing tanks. Even the most highly trained Special Operator in the world can't stop a tank column with a rifle. But just when all seemed lost, US air power arrived in the form of just about every tactical aircraft in the region, including B-52s, AC-130 gunships, AH-64 Apache attack helicopters, MQ-9 Reaper drones, F-15E, strike eagles, and even the F-22 Raptor. When the dust had settled after a 45-minute air-powered bombardment, not a single US troop had been injured. One Syrian Democratic Forces soldier fighting with them did get minor injuries, but the death toll on the other side was palpable. The lowest estimates out of Syria are better than 50. The highest estimates are more than 300. And according to one Wagner group mercenary who participated in the battle and was recorded discussing it later, it was at least 220 or so, including every armored vehicle except for one being destroyed. For their part, the Russian government still denies any hand in this operation, even though it was later revealed that Bashar al-Assad's Syrian regime had actually offered Russian officials and the Wagner group in particular a 25% commission on the proceeds of that natural gas plant once it was up and running again. In other words, the Wagner group and Russian officials in Syria legitimately risked open war between nuclear powers at best and World War III at worst over a 25% commission on a natural gas refinery. Now this is a massive story, and over the past few weeks I have been pouring over primary sources. First hand accounts from the special operators who participated in the battle, as well as audio recordings from Wagner group mercenaries who also participated in the battle. And I've compiled what may be the most thorough recounting of events that has been published online yet. It'll be up pretty soon on sandbox news and it'll be followed by a full video that I'll post on YouTube."
