,video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,search_term,year,File Name,Content
390,7285317346539867397,2023-10-02T07:12:10,25.0,UA,"Sunset Aesthetic, Sunset View, Aesthetic City Videos, Beautiful Sunset Aesthetic, Sky Aesthetic, Sunsets Amazing Views, earthy aesthetic",21000.0,1747.0,175.0,221100.0,Kharkiv 2021 #ukraine #kharkiv #sunset #aesthetic #украина #харків #рекомендации,False,,ukrainehorizons,UAHorizons,,,,,,False,Kharkiv (Ukraine),2022,@dingdongmudafuka3_video_7340333830340873514.txt," In the villain is truth, yeah, God amending feelings is truth, yeah, watch me kill them. It's truth, let me introduce myself, it's truth."
391,7202898825780923690,2023-02-22T03:46:25,34.0,US,,3752.0,196.0,151.0,133300.0,💔 #ukraine2023🇺🇦 #ukrainebeforeandafter #lifeinukraine #lifebeforethewar #fckrussia #helpukraine🇺🇦 #ukraina🇺🇦,False,,theukrainianwitch,Sandra Grace,,,,,,False,Kharkiv (Ukraine),2022,@missdaaria_video_7311466257218407685.txt," We are Belirussians, a Slavic nation, one of the most hardworking, clean and beautiful nations of the world."
392,7272761420847123717,2023-08-29T11:08:45,7.0,UA,,28400.0,788.0,0.0,407200.0,Cruel view… 💔 This is Kharkiv🇺🇦 The largest residential area in Ukraine - Saltivka in Kharkiv - was severely damaged by the *ussians. Their only target was people's houses... There are hundreds of buildings in this district that look like this.  No words.  #kharkiv #kharkov #ukraine #ukraine🇺🇦 #fyp #foryoupage #foryou #cruel #destruction #world #tourism #urban,False,,chernobyl_guide,Nataly,,,,,,True,Kharkiv (Ukraine),2022,@yesomar_video_7288530555392527662.txt," There are started taking over my country. Why would anybody help us? Why aren't everyone talking about it on social media? Why is United States not sending soldiers to help us? The end to let West Ghatta fit them seal over with drama. Why are you crying? Why are you crying for? You guys get the whole US on your side. You guys have received aid from the US community still they received 243.9 billion from the year 1946 till 2019. In 2021 itself you guys have received 3.31 billion dollars. Aid from the US. So what else do you need? What do you need more than that? What kind of aid do you guys need more? So you could make more crimes. So you could destroy more houses. So you could kill more babies and airstrike some houses more than what you have done already. You guys are not even good at acting. You guys are not good at anything. Crying for what? And with all of these kind of support and kind of aid and money you guys getting from the US, you're still fighting unarmed people and civilians of the land that you guys occupy. Here is the human cost of the Israeli Palestinian camp. You guys can clearly see where your money goes from the US. I got to see my friend. So thank you guys for coming. See you tomorrow. Bye."
393,7325812459669916933,2024-01-19T09:13:54,17.0,UA,,310700.0,1564.0,10300.0,3300000.0,#kharkiv #ukraine #ua #kharkov ,False,,lizakholkina,lizakholkina,,,,,,False,Kharkiv (Ukraine),2022,@cbsnews_video_7145900850798677294.txt," A nuclear war cannot be won and must never be fought. The five permanent members of the Security Council just reaffirmed that commitment in January. But today we're seeing disturbing trends. Russia shun the non-proliferation ideals embraced by every other nation at the 10th NPT review conference. And again today, as I said, they're making irresponsible nuclear threats to use nuclear weapons. China is conducting an unprecedented, concerning nuclear build-up without any transparency. Despite our efforts to begin serious and sustained diplomacy, the Democratic People's Republic of Korea continues to blatantly violate UN sanctions. While the United States is prepared for a mutual return to the joint comprehensive plan of action, if Iran steps up to its obligations, the United States is clear. We will not allow Iran to acquire a nuclear weapon."
394,7358766241214926085,2024-04-17T05:31:24,20.0,UA,,1459.0,65.0,12.0,15800.0,Kharkiv це Україна ❤️‍🔥🇺🇦 #kharkiv #ukraine #харьков #незламнийхарків💙💛 #fyp #людивхарькове #харківпрекрасний ,False,,beloved_kharkov,ХАРКІВ❤️‍🔥🇺🇦,,,,,,False,Kharkiv (Ukraine),2022,@baruch_baruk_video_7349787578754731307.txt," 14th and 15th century paintings revealed by Russia proved that Jesus was not white but black. He, his mother, and the people around him were all black. That's a groundbreaking revelation, questioning why Europe depicted Jesus as white until now. So, what have we found in the centuries-old Russian sellers and vaults? What people have been shown in the paintings found in these vaults that completely change biblical teachings? Let's know about that in this video. Recently, news surfaced that Russian President Vladimir Putin has ordered the relocation of one of Russia's most sacred icons from a museum to a Moscow cathedral. For centuries, these paintings remained locked in vaults, but now the world has the chance to observe them. This fundamentally changes our understanding of Jesus, his mother, and his disciples. These paintings are called the Russian icons, which are collections of hundreds of paintings depicting Jesus' era and his life. In Russian icons, Father Vladimir Ivanov explores Russian iconography in depth, offering insights into the history, symbolism, and spiritual significance of these sacred artworks. Authored by a distinguished expert in the field, Father Ivanov presents readers with a comprehensive overview of Russian iconography covering various aspects. However, even if the artworks show various instances, they have one similarity. They show Jesus, his mother, people, and even angels as black."
395,7350196166778309931,2024-03-25T03:16:40,36.0,US,"black jesus, putin black jesus, vladimir putin black jesus, jesus putin, jesus christ, russia, jesus christ is lord, jesus real face, pope praying to black jesus",40700.0,22700.0,2128.0,1200000.0,VLADIMIR PUTIN PUTTING THE TRUTH OUT #jesus #yeshua #facts #russia #truth #blackjesus #endtimes #fyp ,False,,baruch_baruk,Baruch Baruk,,,,,,False,"Putin, Vladimir V",2022,@ssonnzvqgqu_video_7280830587085065504.txt, PLAYBACK
396,7347539463104482578,2024-03-17T23:25:49,48.0,AU,"russia, nato troops in ukraine, Poutine, putin speaks about america",70400.0,7905.0,114.0,2000000.0,Russian President Vladimir Putin said during a press conference after his election victory that the presence of NATO troops in Ukraine could lead to a third world war. Read more @sbsnews_au (link in bio).,False,,sbsnews_au,SBS News,,,,,,True,"Putin, Vladimir V",2022,@refugees_video_7111372691545853189.txt," Hey, I'm Ben Stiller and I'm here in Ukraine. I'm meeting people who've been impacted by the war and hearing how it's changed with their lives. War and violence are devastating people all over the world. Nobody chooses to flee their home. Seeking safety is a right and it needs to be upheld for every person."
397,7348954929786113326,2024-03-21T18:58:38,296.0,US,"putin opens vault, russia opens the vault, putin vault, vladimir putin vault, putin abre bóveda, russia, History Tiktok, putin opens vault 2024, russian vault 2024, Historytok",38400.0,5119.0,2240.0,509300.0,*Entertainment purposes only* #greenscreen #putin #russia #elites #vladimirputin #fyp #trending #history #ancienthistory ,False,,miz_nelly1111,✨Nelly✨,,,,,,False,"Putin, Vladimir V",2022,@elenaboutgeorgia_video_7272348804882435346.txt," 15 Busan 14 vid 1888年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 1905年, 19 2019年"
398,7261595463806209307,2023-07-30T08:59:14,57.0,GB,"russia, russian navy, Russia City, russia military parade, vladimir putin tiktok account, Navy Blue, moscow russia, What Russia Is Really Like, russian submarine, russia aesthetic",78700.0,2181.0,4240.0,1900000.0,"Vladimir Putin announces more navy ships to enter combat this year. The Russian president made the announcement in a speech while attending a parade in St Petersburg to mark the country's Navy Day. A total of 30 ships of different types will enter combat, including a Merkury corvette. Watch more:  @Sky News  #Putin #Vladimir #VladimirPutin #Russia #Navy #RussianNavy #Ukraine #war #navyday",False,,skynews,Sky News,,,,,,True,"Putin, Vladimir V",2022,@habibibears_video_7298757125113662766.txt," Did you know? 110 million people around the world lived their house because it's not safe. That's more than that people lived in Germany. They have to live their house because the war and the religion and human rights is not safe. That happened to us in 2014. Yes, the easiest we were attacked. We are rebuilding our lives now, so follow us to learn more."
399,7312550400421285163,2023-12-14T15:30:28,43.0,US,,183900.0,9091.0,2504.0,6100000.0,"Russian President Vladimir Putin was struggling for words when confronted by an AI-generated version of himself during the country's first year-end question-and-answer session since the start of Russia's invasion of Ukraine. There’s been some speculation that Putin has body doubles to cover for him during public appearances because of alleged health problems, Reuters reports. The Kremlin has denied that and said the president's health is excellent. #ai #russia🇷🇺",False,,cnn,CNN,,,,,,True,"Putin, Vladimir V",2022,@pokrov_video_7209204119175810312.txt," Собирайся! Пошли! Кау! Иди, а вот это... Ммм! Ха RES! Ха-ха! Ха-ха! Вау! Ух, пиг! Ах! Ха-ха! Свинья! Ха-ха! Хрю-хрю! Ха-ха! Фраг, в which is like... ...ребет, ребет. Ха-ха! Легушка! Ква-ква! Ква-ква! Ребей? И then like a chicken, which is like... ...ва-ква! Курицыть! Да, куда-куда-ка! Ха-ха!"
400,7347691916277845278,2024-03-18T09:18:35,75.0,US,"russia, Vladimir Without Makeup, russianprincess",11600.0,116.0,879.0,334200.0,"Russian President Vladimir Putin declared himself the winner of a pre-determined election over the weekend, clearing the way for a fifth term that would make him the longest-serving Russian leader in more than 200 years. There were small acts of protest during the election, held just a month after Putin’s biggest critic, Alexey Navalny, died in prison. #news",False,,cbsmornings,CBS Mornings,,,,,,True,"Putin, Vladimir V",2022,@hananyanaftali_video_7069733362528734465.txt," NATO is the North Atlantic Treaty Organization. It's basically a military coalition between Western countries and also countries in Eastern Europe. It has a lot of sections, but the main one is that if one country is attacked by another country, then all of the countries in this military coalition will come to the help of that specific country until order is restored and peace is restored. So Ukraine wants to be part of that. The NATO military coalition was established in 1949 and the Russians were not part of that. It was mainly a Western thing, so they established their own thing and mind you, this is the era of the Cold War. So they established the Warsaw Pact that included Eastern European countries. But after the collapse of the Soviet Union, these Eastern European countries like Hungary and Romania joined the NATO. So the Russians found themselves threatened by NATO and now Ukraine wanting to join NATO was a red line for Putin. He said he basically wants to have a country that will separate between NATO, between the West and the Russian territory and Ukraine is just about in the middle."
401,7352965546729557294,2024-04-01T14:21:54,88.0,US,"ancient church putin, black jesus, russia opens the vault, ancient church, ancient church in russia, vladimir putin opens doors to the oldest church, russia opens the oldest church, russian oldest church, russian church, putin black jesus",142800.0,26300.0,6970.0,1400000.0,"#vladimirputin has opened the doors to an #ancientchurch in #Russia and to the surprise of many people, the prophets on the wall were all black men!!!#greenscreen ",False,,thealphacatsyndrome,Carmen Raygoza,,,,,,False,"Putin, Vladimir V",2022,@deft.data_video_7358837570760985888.txt," to I'm so happy to see you I'm so happy to see you I'm so happy to see you I'm so happy to see you I'm so happy to see you I'm so happy to see you I'm so happy to see you I'm so cool, I just love to see you I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I'm a little sleepy, I"
402,7353976917315538222,2024-04-04T07:47:53,39.0,US,"jesus christ, jesus clothing, Photo, Jesus Tomb In Real Life, jesus eyes painting, jesus edit, Why Do People Cover Jesus Face, jesus crucified, Jesus Christ Of Nazareth, jesus christ is lord",6160.0,1984.0,540.0,153500.0,Vladimir Putin Reveals shocking photos of black jesus #vladimirputin #vladimirputin🇷🇺 #jesus #christ #ethiopianscrolls ,False,,iuic_chicago,IUIC Chicago,,,,,,False,"Putin, Vladimir V",2022,@carachinabusiness_video_7313152175616658690.txt," 3. Opportunity cities in China, you must not miss 3. You Exactly Food here, you will international trade market. This is the biggest hotel market of small commodities in the world. The market is derived into 13 streets, covering area of 4 million square meters, that's around 560 square feet. And it has 70,000 booths in sign, that has 4 million kinds of products. Literally, you can find any small products here, front toys and jewelry to clothes in home decor and in that your hardware. What's more, the supply chain is amazing. You can get the most competitive price here. You know what? Even a lot of Alibaba sellers go to products here. So, if you want to find the cheapest products in China, you can check out here. By the way, what is the product's vision map for future business trade? It will help you prickly in the right product area. Or carry a business partner in China."
403,7349787578754731307,2024-03-24T00:50:01,98.0,US,"russia opens the vault, putin exposes secrets, putin reveals black jesus, putin opens vault, russia, putin showing black jesus, Bible, bible study, The Bible, Christian History",8822.0,4793.0,547.0,318800.0,VLADIMIR PUTIN OPEN VAULT AND REVEALS THE TRUTH #fyp #hebrewisraelite #hebrews #jews #exposed #truth #biblestudy #chritiantiktok #bibleprophecy #facts #russia #fypシ #fypage #viral ,False,,baruch_baruk,Baruch Baruk,,,,,,False,"Putin, Vladimir V",2022,@nightmarefuel___video_7247247937128942875.txt, images music music I'm going to go to the next station. I'm going to go to the next station. I'm going to go to the next station. I'm going to go to the next station. I'm going to go to the next station. I'm going to go to the next station. I'm going to go to the next station. I'm going to go to the next station. I'm going to go to the next station. I'm going to go to the next station. I'm going to go to the next station. I'm going to go to the next station. I'm going to go to the next station. I'm going to go to the next station. I'm going to go to the next station. I'm going to go to the next station.
404,7350196166778309931,2024-03-25T03:16:40,36.0,US,"black jesus, putin black jesus, vladimir putin black jesus, jesus putin, jesus christ, russia, jesus christ is lord, jesus real face, pope praying to black jesus",40700.0,22700.0,2128.0,1200000.0,VLADIMIR PUTIN PUTTING THE TRUTH OUT #jesus #yeshua #facts #russia #truth #blackjesus #endtimes #fyp ,False,,baruch_baruk,Baruch Baruk,,,,,,False,"Putin, Vladimir V",2022,@kitbagkid_video_7203076678514593070.txt," Russian President Valimir Putin announced on Monday that he would be suspending Russia's participation in the new strategic arms reduction treaty which has been in place with the US since 2011. Despite the suspension, Russian officials have clarified that they will still comply with the current treaty limits on long-range nuclear arsenals. The new start treaty is aimed at limiting the number of long-range nuclear weapons that both countries can deploy, calm and allows for mutual expression of each other's strategic nuclear sites up to 18 times per year with short notice. Some analysts notice that the suspension of the Russians' participation in the treaty is not considered a formal withdrawal, but it could create more difficulty in determining compliance. Moreover, Putin warned that Russia is willing to restart nuclear weapon tests. If the US does so, a practice that has been mostly banned since 1960. The suspension of Russia's participation in the treaty and the possibility of nuclear weapons testing have deep concerns and a potential new arms race between the US and Russia. If you're not following me, please follow me now and thank you so much for watching this video."
405,7347539463104482578,2024-03-17T23:25:49,48.0,AU,"russia, nato troops in ukraine, Poutine, putin speaks about america",70400.0,7905.0,114.0,2000000.0,Russian President Vladimir Putin said during a press conference after his election victory that the presence of NATO troops in Ukraine could lead to a third world war. Read more @sbsnews_au (link in bio).,False,,sbsnews_au,SBS News,,,,,,True,"Putin, Vladimir V",2022,@.travelhub_video_7192919124706659589.txt," Живая не уйдет, зато уйдет, умирает"
406,7348954929786113326,2024-03-21T18:58:38,296.0,US,"putin opens vault, russia opens the vault, putin vault, vladimir putin vault, putin abre bóveda, russia, History Tiktok, putin opens vault 2024, russian vault 2024, Historytok",38400.0,5119.0,2240.0,509300.0,*Entertainment purposes only* #greenscreen #putin #russia #elites #vladimirputin #fyp #trending #history #ancienthistory ,False,,miz_nelly1111,✨Nelly✨,,,,,,False,"Putin, Vladimir V",2022,@knowledgeinplatforms_video_7148737567746198826.txt," Perkiles did improve on safety since it started in California a hundred years earlier. The large poles around each test site are lightning rods to divert strikes from the area's numerous storms and to prevent explosions. Nonetheless, one man was killed at T-Coy. In 1984, crushed beneath a motor that came loose during Securement to the Test Block, an accident for which the United States Occupational Safety and Health Administration find Hercules $640. The end of the 1980s was the beginning of the end for Hercules. The United States had been slowing production of nuclear warheads and needed fewer missiles to carry them. T-Coy was used less as a testing site and more as a storage location as military contracts dried up, leading to hundreds of layoffs in the early 1990s. Though the United States no longer needed the facility for strategic production, it was still strategically useful in a different way. Politics In 1991, the United States and the Soviet Union signed start, the Strategic Arms Reduction Treaty, where both agreed to reduce the size of their nuclear stockpiles. Because, of course, neither country was just going to take the word of the other, numerous trust but verify policies were put into place. For example, both sides disabling their long-range bombers out in the open for the others' satellites to see. And each country picked weapon production sites the other could inspect. The United States provided a list of dozens of sites for the Soviets, one of which was the T-Coy Test Range, and is why the sign in Russian is at the entrance. Temporary housing for the inspection team was built in the Soviet Union to ensure the Americans had not installed any bugs in the walls or tampered with the equipment and transported to Utah, forming a small Soviet outpost in Magna, the flags of which had to be changed after the Soviet Union dissolved and inspection duties fell to the Russian Federation. T-Coy limped on during the inspection period, but in 1995 with too many cancelled contracts, and now failing Hercules' incorporated put itself up for sale, acquired by Alliance Tech Systems, an American aerospace defense and sporting goods company. In 1999, the lease on this land expired. Alliance Tech Systems did not renew, and control of the T-Coy Test Range reverted to the Skull Valley Indian Reservation, within the borders of which T-Coy sits. Though T-Coy operates no more, its work lives on. 120 trident nuclear missiles are still actively deployed, waiting with their solid fuel motors calibrated here at T-Coy to assure mutual destruction."
407,7261595463806209307,2023-07-30T08:59:14,57.0,GB,"russia, russian navy, Russia City, russia military parade, vladimir putin tiktok account, Navy Blue, moscow russia, What Russia Is Really Like, russian submarine, russia aesthetic",78700.0,2181.0,4240.0,1900000.0,"Vladimir Putin announces more navy ships to enter combat this year. The Russian president made the announcement in a speech while attending a parade in St Petersburg to mark the country's Navy Day. A total of 30 ships of different types will enter combat, including a Merkury corvette. Watch more:  @Sky News  #Putin #Vladimir #VladimirPutin #Russia #Navy #RussianNavy #Ukraine #war #navyday",False,,skynews,Sky News,,,,,,True,"Putin, Vladimir V",2022,@victoriamatvv_video_7191161823314414854.txt, Gerilim
408,7312550400421285163,2023-12-14T15:30:28,43.0,US,,183900.0,9091.0,2504.0,6100000.0,"Russian President Vladimir Putin was struggling for words when confronted by an AI-generated version of himself during the country's first year-end question-and-answer session since the start of Russia's invasion of Ukraine. There’s been some speculation that Putin has body doubles to cover for him during public appearances because of alleged health problems, Reuters reports. The Kremlin has denied that and said the president's health is excellent. #ai #russia🇷🇺",False,,cnn,CNN,,,,,,True,"Putin, Vladimir V",2022,@1_mi_store_video_7161975656031554822.txt," When you come to you, you must know the international trade market, which divided into five districts. Let me take a look at the various zones of international trade markets. Today, I would like to introduce you the district one. We are on the first floor of the Zoom one, the floor of the camera. Here are the touch-tacel points. The kinds of plush, electric, and inflatable products are all hot sellers. Here, you can always see brands who come from all over the world. Pick up please."
409,7347691916277845278,2024-03-18T09:18:35,75.0,US,"russian, Vladimir Without Makeup, russianprincess",11600.0,116.0,879.0,334200.0,"Russian President Vladimir Putin declared himself the winner of a pre-determined election over the weekend, clearing the way for a fifth term that would make him the longest-serving Russian leader in more than 200 years. There were small acts of protest during the election, held just a month after Putin’s biggest critic, Alexey Navalny, died in prison. #news",False,,cbsmornings,CBS Mornings,,,,,,True,"Putin, Vladimir V",2022,@military_shot53_video_7231588828773993754.txt, 1-2-3-4-3-4-3-4-3-4-3-4-3-4-3-4-3-4-3-4-3-4-3-4-3-4-3-4-3-4-3-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4 Thank you for watching!
410,7352965546729557294,2024-04-01T14:21:54,88.0,US,"ancient church putin, black jesus, russia opens the vault, ancient church, ancient church in russia, vladimir putin opens doors to the oldest church, russia opens the oldest church, russian oldest church, russian church, putin black jesus",142800.0,26300.0,6970.0,1400000.0,"#vladimirputin has opened the doors to an #ancientchurch in #Russia and to the surprise of many people, the prophets on the wall were all black men!!!#greenscreen ",False,,thealphacatsyndrome,Carmen Raygoza,,,,,,False,"Putin, Vladimir V",2022,@beachlifeflorida_video_7299537986046233899.txt,ぷらこれ滅づき drive
411,7353976917315538222,2024-04-04T07:47:53,39.0,US,"jesus christ, jesus clothing, Photo, Jesus Tomb In Real Life, jesus eyes painting, jesus edit, Why Do People Cover Jesus Face, jesus crucified, Jesus Christ Of Nazareth, jesus christ is lord",6160.0,1984.0,540.0,153500.0,Vladimir Putin Reveals shocking photos of black jesus #vladimirputin #vladimirputin🇷🇺 #jesus #christ #ethiopianscrolls ,False,,iuic_chicago,IUIC Chicago,,,,,,False,"Putin, Vladimir V",2022,@originalshazology_video_7220311481286495494.txt," Russia had its own pussy riot moment. What do you think of Donald Trump's pussy riot moment? Well, I don't know whether this would... I English is not my mother tongue, I don't know, but I would sound decent. There are so many pussies around your presidential campaign on both sides that I prefer not to comment about this. Oh my goodness, I wasn't expecting that."
412,7349787578754731307,2024-03-24T00:50:01,98.0,US,"russia opens the vault, putin exposes secrets, putin reveals black jesus, putin opens vault, russia, putin showing black jesus, Bible, bible study, The Bible, Christian History",8822.0,4793.0,547.0,318800.0,VLADIMIR PUTIN OPEN VAULT AND REVEALS THE TRUTH #fyp #hebrewisraelite #hebrews #jews #exposed #truth #biblestudy #chritiantiktok #bibleprophecy #facts #russia #fypシ #fypage #viral ,False,,baruch_baruk,Baruch Baruk,,,,,,False,"Putin, Vladimir V",2022,@adammuminovic_video_6911521255434751238.txt, مهور فرح مقص دو مهور فرح مقص دو
413,7299023859838111008,2023-11-08T04:40:37,92.0,BY,"my core, russia, russian core, russia aesthetic, My Core Trend, Core Vibes",511500.0,45200.0,2006.0,3900000.0,🥲✨ #путин #россия #рек #путиннашпрезидент #russia #russian #🇷🇺 #putin #core #mycore #recommendations #russianfederation #zапутина #zароссию #vladdydaddy #рф #владимирпутин #рекомендации #vladimirputin ,False,,russf.d,russfd,,,,,,False,"Putin, Vladimir V",2022,@investingingold_video_7339926642803920174.txt," And because of this, the US and the dollar get away with a whole lot more than anyone else. I'll tell you exactly what I mean by that in just a minute, and this is really mind-blowing stuff. But first, let's briefly talk about why the dollar is so dominant. First things first, it's the global reserve currency, right? Central banks across the globe hold a significant portion of their reserves in dollars. This dominance provides the US with a boatload of economic and financial advantages. And a large portion of international trade and financial transactions are conducted in dollars, even between countries that do not use the dollar domestically. Now, would you imagine that? Major commodities such as oil, gold, and tons of others are priced and traded in dollars on the global market. This means the changes in the value of the dollar can have a direct impact on global commodity prices."
414,7303921094140939551,2023-11-21T09:24:21,47.0,US,"russian, lgbt pride",283.0,18.0,18.0,10900.0,Putin Says the LGBTQ Community Is Part of Russian  #putin #vladimirputin #fyp #russia ,False,,lordtin4,Everything u need,,,,,,False,"Putin, Vladimir V",2022,@mapslapse_video_7235653878669118726.txt, So lies on me 19 Little like a football coach a long time you You
415,7279307885807521029,2023-09-16T02:32:25,31.0,NG,"what is kgb, facts, interesting facts, Cool Facts, tiktok south africa, history facts that mess with time",963.0,49.0,29.0,51200.0,Crazy Facts About Vladimir Putin's Days in the KGB #history #facts #tiktokusa #tiktoksouthafrica #tiktoknigeria #fyp ,False,,factboyz.tv,Factboyz TV,,,,,,False,"Putin, Vladimir V",2022,@attentiveeu_video_7327198054715510049.txt, Shhhhhhhhhhhhhhhhhhhhhhh chattering
416,7137652330270444806,2022-08-30T08:56:36,29.0,GB,,1100000.0,6588.0,6731.0,9700000.0,vlády daddy #vladimirputin #sigma #sigmamale #sigmagrindset #sigmaedit,False,,truesigmamaleedits,Daniel Edits,,,,,,False,"Putin, Vladimir V",2022,@extremenature8_video_7324380568836115754.txt, You all and always the colors high Keep old thieves and beggars never shall we die Now some have died and some are alive And others say lonely sin With their keys to the cage and the devil to bear We lay to feed their scream You
417,7294424942924582190,2023-10-26T20:14:23,136.0,US,,6075.0,198.0,425.0,184700.0,10/26 Is Vladimir Putin Dead?   #V#VladimirPutinP#PutinP#PutinDead#pu#putinr#armedforcesofukrainea#warinukraineu#russianinvasionk#ukrainewaru#supportukrainet#standwithukraineл#славаукраїніе#героямславаk#ukrainewillwinh#Khersony#Mykolaivo#donhesku#Luhanska#zaporizhzhia🇺🇦a#bakhmut🇺🇦k#Ukraine,False,,joeycontino2,Joey Contino,,,,,,False,"Putin, Vladimir V",2022,@nbcnews_video_7327726275160788254.txt," I will build an iron dome over our country, a state-of-the-art missile defense shield. But how would that even work? Because, well, Israel's iron dome is praised for being really good at its job. Many rockets, many interceptions. That job is specialized, using radar to detect and if it seems necessary, destroy incoming rockets, like these sent from Gaza. Israel has 10 of these iron dome batteries, each of which is designed to defend 60 square miles. For a country the size of Israel, that was a long way to cover where many people live. But the US is so much bigger, it would require thousands. More importantly, these focus on relatively basic, short-range projectiles. They likely wouldn't protect against more advanced missiles, fired from far away. Those are a much bigger challenge to stop. But when the US has been investing billions of dollars in for decades. Despite Trump saying, We help other countries, we don't do it for ourselves. On a smaller scale, the US does have two iron dome batteries. They tested one at the US military-based in Guam, defending against a hypothetical threat that some fear from China. But announced in the fall that they were releasing these two back to Israel."
418,7188530115477802246,2023-01-14T10:28:18,60.0,DE,"uraaa remix, uraaaaa meaning, ura russia remix, russian, Parade, war chant, Vladimir Without Makeup, Parade In The Sky, Russian Song",25000.0,4384.0,650.0,756900.0,Vladimir Putin - Victory Parade - Urraaaa🔥🔥  #putin #vladmirputin #cccp #urss #usrr #russia #russian #russiangirl #victoryparade #military #uraa🇷🇺 #urra #war #warzone #militar ,False,,ussrisback,USSR,,,,,,False,"Putin, Vladimir V",2022,@russf.d_video_7299023859838111008.txt," Пидайте, пожалуйста, микрофон. А тут заряжите сейчас еще. Мне хочется сказать, вы придурки нет. Нажрался, как у нас, говорят, напился водки. И устроил потасов. И дальше перестает удивляться, мы пара накладбище. Что это такое? Совсем сумасшедший. Такая убаса у положительность. Я хоть и не очень хорошо может быть учился в университете, потому что пиво много выпил свободное время. Но все-таки кое-что помни еще за... Что еще такое? Кисто сидишь. Андрей, глубнесть. Техорч. Сказали о том, что существует проблему про имы и крын. Вы как бы разделили крын и украину. И это правильно. Вопрос. Как вы расслабляете ответ. Я не набрегаюсь. Что мы зубы виблием всем, так, чтобы они не могли кусаться. Я не знаю, какие, не знаю, какие придурки это говорит. Говори. Нечего на зеркало пенять, если рожа кревает. Вы чего, хватите, чтобы я земли ел из гашка с цветами. Вайшее место упораши. Удивительный идиоты. А с в этом случае не спокоит только одно. Как бы они не пропскали. Известный детский стишок. У нас в квартире газ. У вас. Надо ли что-то обещать поеде? Как все, я заодно место. Почему заодно? Если мы какие-то сбой допустим, могут послать еще по одному направлению. У нас народ знает куда-то. Везде не вернул. Дела вас в беде или противник? Нам было отказано возбуждение, потому что как бы отсутствует потерпевшесть. Затите ко мне после. И сейчас мы найдем потерпевше."
419,7334368562687135022,2024-02-11T10:36:27,54.0,US,,16.0,3.0,6.0,944.0,Today's news Vladimir Putin is working out..#tiktok #viral #fyi #news888 #fyp,False,,news888_,News888,,,,,,False,"Putin, Vladimir V",2022,@moscowstreetswalks_video_7294340801172213023.txt, dat
